date,temp_avg,temp_min,temp_max,temp_observ,precip,wind,casual,registered,total_cust,holiday,rain,fog,ice,datetime,year,month,dayOfWeek
2018-01-27,6.33,-3.41,11.56,4.51,0.0,4.62,2863.0,5844.0,8707.0,0.0,0,0,0,2018-01-27,2018,January,Saturday
2018-01-28,11.37,4.76,15.39,9.45,2.39,2.6,387.0,2480.0,2867.0,0.0,0,1,0,2018-01-28,2018,January,Sunday
2018-01-29,7.43,4.82,9.97,5.5,3.56,3.95,407.0,6858.0,7265.0,0.0,0,1,0,2018-01-29,2018,January,Monday
2018-01-30,1.77,-2.65,5.89,-0.68,0.22,6.58,234.0,5629.0,5863.0,0.0,0,1,0,2018-01-30,2018,January,Tuesday
2018-01-31,-3.57,-7.75,1.95,-5.93,0.0,3.8,326.0,6061.0,6387.0,0.0,0,1,0,2018-01-31,2018,January,Wednesday
2018-02-01,5.3,-3.25,6.53,3.44,0.19,3.92,412.0,7320.0,7732.0,0.0,0,1,0,2018-02-01,2018,February,Thursday
2018-02-02,1.63,-4.46,8.75,-2.09,2.35,6.52,225.0,4974.0,5199.0,0.0,0,1,1,2018-02-02,2018,February,Friday
2018-02-03,-5.37,-10.99,-0.1,-8.04,0.0,3.53,551.0,3243.0,3794.0,0.0,0,1,0,2018-02-03,2018,February,Saturday
2018-02-04,0.4,-6.06,1.45,0.38,3.81,2.82,100.0,1328.0,1428.0,0.0,0,1,1,2018-02-04,2018,February,Sunday
2018-02-05,0.53,-2.42,2.26,-1.29,24.91,3.92,281.0,5614.0,5895.0,0.0,0,1,1,2018-02-05,2018,February,Monday
2018-02-06,-0.73,-4.45,2.87,-2.66,0.0,2.0,304.0,6552.0,6856.0,0.0,0,0,0,2018-02-06,2018,February,Tuesday
2018-02-07,0.37,-2.82,4.32,-0.32,2.15,3.0,102.0,4137.0,4239.0,0.0,0,1,1,2018-02-07,2018,February,Wednesday
2018-02-08,0.13,-4.75,3.42,-4.56,9.89,4.12,289.0,6236.0,6525.0,0.0,0,0,1,2018-02-08,2018,February,Thursday
2018-02-09,-0.4,-5.28,4.28,-4.08,0.0,2.48,639.0,6374.0,7013.0,0.0,0,1,1,2018-02-09,2018,February,Friday
2018-02-10,4.53,-2.64,8.22,3.14,2.64,1.6,279.0,1818.0,2097.0,0.0,0,1,0,2018-02-10,2018,February,Saturday
2018-02-11,10.77,3.97,13.41,10.38,42.2,2.82,648.0,2688.0,3336.0,0.0,1,1,0,2018-02-11,2018,February,Sunday
2018-02-12,11.03,4.92,18.81,6.8,9.53,4.9,557.0,6300.0,6857.0,0.0,0,1,1,2018-02-12,2018,February,Monday
2018-02-13,2.2,-2.25,7.61,-1.41,1.0,2.95,406.0,6829.0,7235.0,0.0,0,0,1,2018-02-13,2018,February,Tuesday
2018-02-14,4.07,-1.05,7.1,1.34,0.24,2.6,584.0,7456.0,8040.0,0.0,0,1,0,2018-02-14,2018,February,Wednesday
2018-02-15,12.4,2.95,16.19,10.8,1.52,3.72,1194.0,8565.0,9759.0,0.0,0,1,0,2018-02-15,2018,February,Thursday
2018-02-16,16.07,7.35,21.45,13.63,3.2,4.42,808.0,6114.0,6922.0,0.0,0,1,0,2018-02-16,2018,February,Friday
2018-02-17,2.97,-0.98,12.45,-0.24,2.48,2.78,696.0,2425.0,3121.0,0.0,0,1,1,2018-02-17,2018,February,Saturday
2018-02-18,3.3,-0.88,6.68,0.62,12.53,2.05,2909.0,4048.0,6957.0,0.0,0,1,1,2018-02-18,2018,February,Sunday
2018-02-19,4.63,0.93,9.86,3.69,0.51,2.52,814.0,3767.0,4581.0,1.0,0,1,0,2018-02-19,2018,February,Monday
2018-02-20,14.27,5.18,16.46,11.49,0.37,4.9,1869.0,9120.0,10989.0,0.0,0,1,0,2018-02-20,2018,February,Tuesday
2018-02-21,19.37,11.45,25.68,16.26,0.03,4.5,1990.0,9816.0,11806.0,0.0,0,0,0,2018-02-21,2018,February,Wednesday
2018-02-22,14.4,9.28,23.71,10.87,0.47,4.8,657.0,6637.0,7294.0,0.0,0,1,0,2018-02-22,2018,February,Thursday
2018-02-23,5.77,3.93,10.55,4.13,3.53,2.1,818.0,6063.0,6881.0,0.0,0,1,0,2018-02-23,2018,February,Friday
2018-02-24,8.77,5.17,9.96,9.38,2.37,2.4,1218.0,4189.0,5407.0,0.0,0,1,0,2018-02-24,2018,February,Saturday
2018-02-25,9.13,7.69,11.04,8.03,6.42,1.55,899.0,3655.0,4554.0,0.0,0,1,0,2018-02-25,2018,February,Sunday
2018-02-26,9.6,5.47,11.55,8.51,3.14,2.12,693.0,7772.0,8465.0,0.0,0,1,0,2018-02-26,2018,February,Monday
2018-02-27,6.6,-1.18,12.05,1.84,0.02,2.33,959.0,8727.0,9686.0,0.0,0,0,0,2018-02-27,2018,February,Tuesday
2018-02-28,9.8,2.97,15.82,6.12,0.01,3.82,932.0,8778.0,9710.0,0.0,0,0,0,2018-02-28,2018,February,Wednesday
2018-03-01,10.7,6.34,15.38,8.21,0.7,1.65,572.0,7242.0,7814.0,0.0,0,1,0,2018-03-01,2018,March,Thursday
2018-03-02,7.07,3.25,11.68,3.81,5.21,12.75,266.0,2901.0,3167.0,0.0,0,1,0,2018-03-02,2018,March,Friday
2018-03-03,5.37,1.41,9.01,1.43,0.13,8.93,1471.0,4243.0,5714.0,0.0,0,1,0,2018-03-03,2018,March,Saturday
2018-03-04,5.27,0.6,10.01,1.68,0.0,6.38,1985.0,4528.0,6513.0,0.0,0,1,0,2018-03-04,2018,March,Sunday
2018-03-05,3.7,-1.86,9.16,-1.26,0.0,5.0,1003.0,6696.0,7699.0,0.0,0,1,0,2018-03-05,2018,March,Monday
2018-03-06,2.67,-3.22,7.46,-1.41,0.54,2.8,536.0,6607.0,7143.0,0.0,0,1,1,2018-03-06,2018,March,Tuesday
2018-03-07,3.37,-1.02,7.14,1.49,7.8,4.78,472.0,6141.0,6613.0,0.0,0,1,1,2018-03-07,2018,March,Wednesday
2018-03-08,3.4,-0.71,7.82,0.13,0.78,5.03,673.0,7104.0,7777.0,0.0,0,0,0,2018-03-08,2018,March,Thursday
2018-03-09,2.3,-1.28,6.02,-0.27,0.02,5.6,780.0,6455.0,7235.0,0.0,0,1,0,2018-03-09,2018,March,Friday
2018-03-10,2.6,-3.74,7.48,-0.98,0.0,2.8,2867.0,5428.0,8295.0,0.0,0,0,0,2018-03-10,2018,March,Saturday
2018-03-11,3.6,-3.56,8.92,-1.9,0.0,1.9,2985.0,4759.0,7744.0,0.0,0,0,0,2018-03-11,2018,March,Sunday
2018-03-12,2.8,-2.06,8.24,-0.06,0.02,4.57,838.0,6448.0,7286.0,0.0,0,1,0,2018-03-12,2018,March,Monday
2018-03-13,2.87,-0.68,5.94,-0.19,0.42,6.5,846.0,6598.0,7444.0,0.0,0,1,0,2018-03-13,2018,March,Tuesday
2018-03-14,1.9,-1.78,6.58,-1.23,0.0,7.0,531.0,6335.0,6866.0,0.0,0,0,0,2018-03-14,2018,March,Wednesday
2018-03-15,4.07,-1.72,7.69,-0.99,0.01,4.5,1225.0,7266.0,8491.0,0.0,0,0,0,2018-03-15,2018,March,Thursday
2018-03-16,3.47,-2.05,9.57,-0.12,0.0,5.35,1049.0,6284.0,7333.0,0.0,0,1,0,2018-03-16,2018,March,Friday
2018-03-17,2.2,-3.18,6.97,-1.83,0.01,2.6,1577.0,4068.0,5645.0,0.0,0,0,0,2018-03-17,2018,March,Saturday
2018-03-18,5.63,-1.87,9.44,0.99,0.07,2.85,3891.0,5652.0,9543.0,0.0,0,0,0,2018-03-18,2018,March,Sunday
2018-03-19,6.57,-1.06,13.93,0.9,0.0,2.52,1749.0,7810.0,9559.0,0.0,0,0,0,2018-03-19,2018,March,Monday
2018-03-20,3.33,-0.38,10.51,1.48,5.79,5.4,70.0,2070.0,2140.0,0.0,0,1,1,2018-03-20,2018,March,Tuesday
2018-03-21,-0.03,-0.98,1.88,-1.0,22.0,5.25,59.0,1239.0,1298.0,0.0,0,1,1,2018-03-21,2018,March,Wednesday
2018-03-22,3.0,-0.68,4.06,0.42,11.72,6.28,555.0,6073.0,6628.0,0.0,0,1,1,2018-03-22,2018,March,Thursday
2018-03-23,4.67,-0.31,8.15,0.56,0.0,5.9,1425.0,7097.0,8522.0,0.0,0,0,1,2018-03-23,2018,March,Friday
2018-03-24,4.43,-1.57,9.39,-0.07,0.0,2.75,3554.0,6592.0,10146.0,0.0,0,0,0,2018-03-24,2018,March,Saturday
2018-03-25,3.5,-1.45,8.84,-0.61,0.0,4.42,2291.0,4556.0,6847.0,0.0,0,0,0,2018-03-25,2018,March,Sunday
2018-03-26,3.93,-2.12,8.45,-0.68,0.06,3.32,2115.0,7360.0,9475.0,0.0,0,0,1,2018-03-26,2018,March,Monday
2018-03-27,3.47,-1.52,8.41,-0.12,0.07,2.58,1151.0,6825.0,7976.0,0.0,0,1,0,2018-03-27,2018,March,Tuesday
2018-03-28,7.5,1.48,9.27,5.62,1.22,1.52,1465.0,5951.0,7416.0,0.0,0,1,0,2018-03-28,2018,March,Wednesday
2018-03-29,12.93,6.08,16.97,9.74,2.07,2.97,4127.0,9555.0,13682.0,0.0,0,1,0,2018-03-29,2018,March,Thursday
2018-03-30,18.57,7.36,24.62,17.26,0.39,6.5,3541.0,7572.0,11113.0,0.0,0,1,0,2018-03-30,2018,March,Friday
2018-03-31,8.93,1.4,19.89,4.85,1.39,4.28,8550.0,7324.0,15874.0,0.0,0,0,0,2018-03-31,2018,March,Saturday
2018-04-01,12.2,6.02,16.78,9.81,0.03,3.3,5077.0,5391.0,10468.0,0.0,0,0,0,2018-04-01,2018,April,Sunday
2018-04-02,8.17,3.89,14.52,4.49,2.16,3.85,1890.0,7512.0,9402.0,0.0,0,1,1,2018-04-02,2018,April,Monday
2018-04-03,7.57,4.89,9.67,7.17,0.25,3.1,1531.0,7695.0,9226.0,0.0,1,1,0,2018-04-03,2018,April,Tuesday
2018-04-04,12.33,5.02,17.95,12.66,0.95,7.28,1618.0,8291.0,9909.0,0.0,0,1,0,2018-04-04,2018,April,Wednesday
2018-04-05,6.03,0.52,16.72,2.23,0.36,4.73,2697.0,9043.0,11740.0,0.0,0,1,0,2018-04-05,2018,April,Thursday
2018-04-06,10.97,3.3,16.5,7.66,0.03,4.9,4885.0,10045.0,14930.0,0.0,0,0,0,2018-04-06,2018,April,Friday
2018-04-07,9.73,3.67,19.19,4.57,0.03,4.85,2256.0,5325.0,7581.0,0.0,0,0,1,2018-04-07,2018,April,Saturday
2018-04-08,4.77,-0.39,7.83,1.56,0.01,5.12,3921.0,6238.0,10159.0,0.0,0,0,0,2018-04-08,2018,April,Sunday
2018-04-09,4.6,1.32,8.29,2.3,0.02,2.35,1100.0,6946.0,8046.0,0.0,0,1,0,2018-04-09,2018,April,Monday
2018-04-10,6.6,1.66,9.4,2.99,0.34,3.5,1759.0,8749.0,10508.0,0.0,0,1,0,2018-04-10,2018,April,Tuesday
2018-04-11,7.9,1.51,12.82,4.56,0.0,2.5,1781.0,9382.0,11163.0,0.0,0,0,0,2018-04-11,2018,April,Wednesday
2018-04-12,13.43,4.3,19.82,11.38,0.0,5.12,2761.0,10325.0,13086.0,0.0,0,0,0,2018-04-12,2018,April,Thursday
2018-04-13,22.23,11.66,27.08,17.91,0.0,5.52,5124.0,10972.0,16096.0,0.0,0,0,0,2018-04-13,2018,April,Friday
2018-04-14,23.7,15.7,29.45,19.74,0.0,5.28,10039.0,9074.0,19113.0,0.0,0,0,0,2018-04-14,2018,April,Saturday
2018-04-15,15.57,10.82,25.38,13.49,0.79,6.35,1494.0,3361.0,4855.0,0.0,1,1,0,2018-04-15,2018,April,Sunday
2018-04-16,10.37,6.85,15.92,10.86,47.6,5.8,706.0,5815.0,6521.0,1.0,1,1,0,2018-04-16,2018,April,Monday
2018-04-17,6.37,3.24,11.49,3.76,3.42,5.55,920.0,8079.0,8999.0,0.0,1,0,0,2018-04-17,2018,April,Tuesday
2018-04-18,7.6,0.31,12.05,4.38,0.0,3.15,1828.0,9567.0,11395.0,0.0,0,0,0,2018-04-18,2018,April,Wednesday
2018-04-19,10.83,3.18,16.01,7.98,0.09,5.57,1082.0,7610.0,8692.0,0.0,0,0,0,2018-04-19,2018,April,Thursday
2018-04-20,7.93,1.58,14.82,4.46,0.62,4.82,2347.0,9220.0,11567.0,0.0,0,1,0,2018-04-20,2018,April,Friday
2018-04-21,9.87,1.38,15.72,5.62,0.0,1.92,6183.0,7857.0,14040.0,0.0,0,0,0,2018-04-21,2018,April,Saturday
2018-04-22,12.8,5.66,17.95,9.13,0.0,2.88,5836.0,7166.0,13002.0,0.0,0,0,0,2018-04-22,2018,April,Sunday
2018-04-23,14.2,7.41,19.69,10.06,0.0,3.13,2582.0,9234.0,11816.0,0.0,0,1,0,2018-04-23,2018,April,Monday
2018-04-24,13.97,10.28,18.43,11.66,1.58,5.03,827.0,6250.0,7077.0,0.0,0,1,0,2018-04-24,2018,April,Tuesday
2018-04-25,14.2,11.76,17.37,13.34,20.21,3.05,1242.0,7932.0,9174.0,0.0,1,1,0,2018-04-25,2018,April,Wednesday
2018-04-26,15.27,8.38,19.42,11.42,2.08,4.03,3144.0,10797.0,13941.0,0.0,0,0,0,2018-04-26,2018,April,Thursday
2018-04-27,14.53,10.31,19.32,11.54,17.84,2.35,2534.0,7792.0,10326.0,0.0,1,1,0,2018-04-27,2018,April,Friday
2018-04-28,15.47,7.92,21.12,11.97,1.36,3.75,6867.0,8034.0,14901.0,0.0,1,1,0,2018-04-28,2018,April,Saturday
2018-04-29,11.03,5.72,19.71,7.16,0.48,6.02,3066.0,5774.0,8840.0,0.0,0,1,0,2018-04-29,2018,April,Sunday
2018-04-30,11.67,3.29,17.83,8.52,0.0,4.5,2505.0,9829.0,12334.0,0.0,0,1,0,2018-04-30,2018,April,Monday
2018-05-01,17.77,5.64,24.45,12.1,0.0,2.45,2913.0,11214.0,14127.0,0.0,0,0,0,2018-05-01,2018,May,Tuesday
2018-05-02,21.7,9.44,29.82,16.31,0.0,2.88,2736.0,11196.0,13932.0,0.0,0,0,0,2018-05-02,2018,May,Wednesday
2018-05-03,24.97,15.24,32.01,20.19,0.0,3.88,2957.0,11206.0,14163.0,0.0,0,0,0,2018-05-03,2018,May,Thursday
2018-05-04,25.97,18.31,32.22,21.74,0.05,3.68,4044.0,10076.0,14120.0,0.0,0,0,0,2018-05-04,2018,May,Friday
2018-05-05,21.67,15.65,26.57,16.74,0.75,2.85,4783.0,7469.0,12252.0,0.0,1,0,0,2018-05-05,2018,May,Saturday
2018-05-06,16.5,13.21,20.56,14.27,1.04,3.12,4518.0,6894.0,11412.0,0.0,0,1,0,2018-05-06,2018,May,Sunday
2018-05-07,17.9,12.42,22.09,14.39,0.11,2.92,3319.0,10503.0,13822.0,0.0,0,1,0,2018-05-07,2018,May,Monday
2018-05-08,18.73,11.39,24.0,14.04,0.0,2.68,2622.0,11235.0,13857.0,0.0,0,0,0,2018-05-08,2018,May,Tuesday
2018-05-09,18.7,10.08,24.84,13.55,0.0,2.02,2709.0,11348.0,14057.0,0.0,0,0,0,2018-05-09,2018,May,Wednesday
2018-05-10,20.27,12.65,26.22,16.61,0.05,3.2,2649.0,10399.0,13048.0,0.0,1,1,0,2018-05-10,2018,May,Thursday
2018-05-11,21.73,13.61,27.72,17.33,0.5,2.52,4184.0,10845.0,15029.0,0.0,0,0,0,2018-05-11,2018,May,Friday
2018-05-12,22.8,16.02,29.4,18.95,0.22,3.38,6114.0,8113.0,14227.0,0.0,1,1,0,2018-05-12,2018,May,Saturday
2018-05-13,19.2,16.02,26.38,17.49,12.52,3.2,3081.0,5175.0,8256.0,0.0,1,1,0,2018-05-13,2018,May,Sunday
2018-05-14,18.73,15.42,23.68,16.69,8.1,2.4,2481.0,8378.0,10859.0,0.0,1,1,0,2018-05-14,2018,May,Monday
2018-05-15,23.23,17.04,29.31,19.69,21.7,4.58,2672.0,9782.0,12454.0,0.0,1,1,0,2018-05-15,2018,May,Tuesday
2018-05-16,21.17,18.55,26.82,19.15,19.96,2.58,918.0,6058.0,6976.0,0.0,1,1,0,2018-05-16,2018,May,Wednesday
2018-05-17,19.03,18.38,21.35,18.89,22.97,3.15,510.0,4285.0,4795.0,0.0,1,1,0,2018-05-17,2018,May,Thursday
