temp_avg,temp_min,temp_max,temp_observ,precip,wind,casual,registered,total_cust,holiday,rain,fog,ice,year,season_spring,season_summer,season_fall,dayOfWeek_Friday,dayOfWeek_Monday,dayOfWeek_Saturday,dayOfWeek_Sunday,dayOfWeek_Thursday,dayOfWeek_Tuesday,dayOfWeek_Wednesday,total_cust_log,total_cust_diff
19.97,12.65,24.41,15.65,0.34,2.18,2191.0,8438.0,10629.0,0.0,0,0,0,2013,0,0,1,0,0,0,0,1,0,0,9.271341393533582,0.022646067680936355
20.13,12.89,25.43,16.63,0.0,1.2,2794.0,7969.0,10763.0,0.0,0,1,0,2013,0,0,1,1,0,0,0,0,0,0,9.283869605264298,0.012528211730716166
20.6,13.49,25.67,16.64,0.0,2.92,4739.0,6303.0,11042.0,0.0,0,0,0,2013,0,0,1,0,0,1,0,0,0,0,9.30946146284399,0.02559185757969118
21.37,16.19,24.42,18.34,2.5,2.22,1749.0,4004.0,5753.0,0.0,0,1,0,2013,0,0,1,0,0,0,1,0,0,0,8.657476736863293,-0.6519847259806966
20.37,15.94,22.84,18.14,1.52,1.9,1847.0,7121.0,8968.0,0.0,0,1,0,2013,0,0,1,0,1,0,0,0,0,0,9.101417964751995,0.4439412278887023
23.83,16.85,26.18,20.01,0.03,1.52,1725.0,7854.0,9579.0,0.0,0,1,0,2013,0,0,1,0,0,0,0,0,1,0,9.167328481382892,0.06591051663089686
25.6,19.1,30.22,22.0,0.1,2.58,1647.0,7493.0,9140.0,0.0,1,1,0,2013,0,0,1,0,0,0,0,0,0,1,9.120415664448196,-0.04691281693469662
26.1,20.8,30.98,22.27,2.24,2.58,1862.0,7681.0,9543.0,0.0,1,0,0,2013,0,0,1,0,0,0,0,1,0,0,9.163563180417254,0.04314751596905886
23.77,18.85,28.34,21.12,0.48,2.33,1158.0,6467.0,7625.0,0.0,0,1,0,2013,0,0,1,1,0,0,0,0,0,0,8.939187601475613,-0.2243755789416415
21.5,15.62,25.86,17.47,2.42,2.8,3782.0,7062.0,10844.0,0.0,0,0,0,2013,0,0,1,0,0,1,0,0,0,0,9.291367210618557,0.35217960914294366
21.9,14.75,27.14,17.73,0.01,2.08,3327.0,6154.0,9481.0,0.0,0,0,0,2013,0,0,1,0,0,0,1,0,0,0,9.15704507491796,-0.1343221357005966
23.2,15.97,28.41,18.93,0.0,2.85,1687.0,7582.0,9269.0,0.0,0,0,0,2013,0,0,1,0,1,0,0,0,0,0,9.134430777875833,-0.022614297042126807
26.9,19.1,30.69,22.23,0.06,2.72,1538.0,7968.0,9506.0,0.0,0,1,0,2013,0,0,1,0,0,0,0,0,1,0,9.159678457173955,0.025247679298121994
25.43,21.5,29.89,22.45,0.58,1.8,993.0,6643.0,7636.0,0.0,1,1,0,2013,0,0,1,0,0,0,0,0,0,1,8.940629184845639,-0.2190492723283164
25.03,21.39,27.74,22.5,4.45,3.3,1646.0,7697.0,9343.0,0.0,0,1,0,2013,0,0,1,0,0,0,0,1,0,0,9.142382678792956,0.2017534939473169
25.17,19.81,29.11,21.45,0.04,3.2,2306.0,7355.0,9661.0,0.0,0,1,0,2013,0,0,1,1,0,0,0,0,0,0,9.17585244151751,0.03346976272455393
26.23,20.56,30.37,22.89,0.0,3.35,4365.0,5038.0,9403.0,0.0,0,1,0,2013,0,0,1,0,0,1,0,0,0,0,9.148784066277077,-0.027068375240432374
26.63,20.26,31.21,22.43,0.16,2.28,4698.0,4518.0,9216.0,0.0,1,1,0,2013,0,0,1,0,0,0,1,0,0,0,9.128696382935672,-0.020087683341404983
27.0,20.9,32.21,22.77,3.93,2.08,3201.0,4824.0,8025.0,1.0,1,1,0,2013,0,0,1,0,1,0,0,0,0,0,8.990316947998217,-0.13837943493745541
26.53,20.73,30.81,22.17,0.19,4.08,1375.0,7435.0,8810.0,0.0,1,0,0,2013,0,0,1,0,0,0,0,0,1,0,9.083642718930225,0.09332577093200811
22.53,14.51,28.64,17.36,0.0,2.42,1532.0,8202.0,9734.0,0.0,0,1,0,2013,0,0,1,0,0,0,0,0,0,1,9.1833801903934,0.09973747146317535
23.03,15.23,28.25,16.94,0.0,3.38,1575.0,8343.0,9918.0,0.0,0,1,0,2013,0,0,1,0,0,0,0,1,0,0,9.202106567049078,0.018726376655678223
20.47,13.34,26.63,14.66,0.0,2.65,1814.0,8327.0,10141.0,0.0,0,0,0,2013,0,0,1,1,0,0,0,0,0,0,9.224341891611996,0.022235324562917214
19.83,11.31,25.76,14.2,0.0,2.15,3211.0,6907.0,10118.0,0.0,0,0,0,2013,0,0,1,0,0,1,0,0,0,0,9.222071294851881,-0.0022705967601144295
24.3,14.48,28.56,19.02,0.1,2.98,3033.0,6367.0,9400.0,0.0,0,1,0,2013,0,0,1,0,0,0,1,0,0,0,9.148464968258095,-0.07360632659378652
22.2,16.56,28.92,18.34,0.0,3.0,1381.0,7675.0,9056.0,0.0,0,0,0,2013,0,0,1,0,1,0,0,0,0,0,9.111182800442965,-0.03728216781513005
25.97,18.85,28.55,22.38,0.0,3.15,1435.0,7995.0,9430.0,0.0,0,1,0,2013,0,0,1,0,0,0,0,0,1,0,9.151651375627504,0.040468575184538835
28.47,21.71,33.06,23.79,0.0,2.73,1271.0,7904.0,9175.0,0.0,0,0,0,2013,0,0,1,0,0,0,0,0,0,1,9.12423767292277,-0.027413702704732756
26.4,21.33,32.6,22.03,1.91,2.75,946.0,6035.0,6981.0,0.0,1,0,0,2013,0,0,1,0,0,0,0,1,0,0,8.850947451970402,-0.27329022095236866
22.5,17.64,30.21,18.52,14.29,4.28,1589.0,8342.0,9931.0,0.0,1,0,0,2013,0,0,1,1,0,0,0,0,0,0,9.203416456903359,0.3524690049329564
17.17,11.04,23.69,12.92,0.05,3.32,3943.0,7188.0,11131.0,0.0,0,0,0,2013,0,0,1,0,0,1,0,0,0,0,9.317489287493226,0.11407283058986728
16.53,8.34,22.33,11.39,0.0,2.22,3201.0,6547.0,9748.0,0.0,0,0,0,2013,0,0,1,0,0,0,1,0,0,0,9.184817414745098,-0.1326718727481282
19.37,11.81,23.94,15.91,0.15,3.05,1084.0,7184.0,8268.0,0.0,0,1,0,2013,0,0,1,0,1,0,0,0,0,0,9.020147920801659,-0.164669493943439
16.2,9.57,21.58,11.29,0.86,3.42,1269.0,8567.0,9836.0,0.0,0,0,0,2013,0,0,1,0,0,0,0,0,1,0,9.193804403336083,0.17365648253442423
14.5,6.88,20.74,8.84,0.01,1.48,1298.0,8654.0,9952.0,0.0,0,1,0,2013,0,0,1,0,0,0,0,0,0,1,9.20552881497896,0.011724411642877186
17.33,8.3,22.44,12.63,0.0,1.88,1637.0,8723.0,10360.0,0.0,0,0,0,2013,0,0,1,0,0,0,0,1,0,0,9.245707515813473,0.04017870083451314
19.47,11.52,25.16,14.44,0.3,2.62,1909.0,8636.0,10545.0,0.0,0,1,0,2013,0,0,1,1,0,0,0,0,0,0,9.263407092912875,0.01769957709940151
20.1,14.23,25.7,16.31,2.25,3.62,2149.0,4691.0,6840.0,0.0,0,1,0,2013,0,0,1,0,0,1,0,0,0,0,8.830543010616596,-0.4328640822962786
18.7,13.29,23.62,15.01,21.36,3.42,2749.0,6590.0,9339.0,0.0,0,1,0,2013,0,0,1,0,0,0,1,0,0,0,9.141954459109717,0.3114114484931214
15.67,10.11,20.94,12.0,0.18,3.05,1272.0,7709.0,8981.0,0.0,0,0,0,2013,0,0,1,0,1,0,0,0,0,0,9.10286651367095,-0.03908794543876759
14.77,6.88,20.59,8.43,0.0,1.9,1144.0,8345.0,9489.0,0.0,0,0,0,2013,0,0,1,0,0,0,0,0,1,0,9.15788851197376,0.055021998302809294
16.03,7.99,22.99,10.28,0.01,1.2,1169.0,8355.0,9524.0,0.0,0,0,0,2013,0,0,1,0,0,0,0,0,0,1,9.161570207606754,0.00368169563299503
17.53,10.2,23.68,12.69,0.02,1.65,1293.0,8495.0,9788.0,0.0,0,0,0,2013,0,0,1,0,0,0,0,1,0,0,9.188912424562563,0.02734221695580885
17.27,11.74,22.95,14.22,0.02,1.45,1634.0,8224.0,9858.0,0.0,0,0,0,2013,0,0,1,1,0,0,0,0,0,0,9.196038587265322,0.007126162702759231
17.4,12.27,21.81,14.36,0.0,1.85,3502.0,6555.0,10057.0,0.0,0,1,0,2013,0,0,1,0,0,1,0,0,0,0,9.21602418844448,0.019985601179158152
16.43,9.99,22.08,11.58,0.0,1.52,3080.0,6171.0,9251.0,0.0,0,1,0,2013,0,0,1,0,0,0,1,0,0,0,9.132486932771318,-0.08353725567316239
16.9,9.57,22.93,12.08,0.0,1.2,1338.0,7694.0,9032.0,0.0,0,1,0,2013,0,0,1,0,1,0,0,0,0,0,9.108529105829499,-0.02395782694181925
19.77,11.18,25.02,15.45,0.01,1.6,1339.0,8916.0,10255.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,1,0,9.235520670506482,0.1269915646769828
21.97,13.64,27.97,15.4,0.0,2.2,1289.0,8960.0,10249.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,0,1,9.234935418831563,-0.0005852516749182968
21.9,14.59,28.51,16.65,0.0,1.23,1248.0,8811.0,10059.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,1,0,0,9.216223035134337,-0.01871238369722583
23.2,15.31,29.32,16.96,0.04,0.97,1667.0,8491.0,10158.0,0.0,0,1,0,2013,0,0,0,1,0,0,0,0,0,0,9.22601685136119,0.00979381622685338
24.37,16.55,30.56,18.95,0.12,1.33,3401.0,7055.0,10456.0,0.0,0,1,0,2013,0,0,0,0,0,1,0,0,0,0,9.254931255304058,0.02891440394286704
24.5,17.83,30.84,19.59,0.0,3.3,2992.0,6658.0,9650.0,0.0,0,1,0,2013,0,0,0,0,0,0,1,0,0,0,9.174713194333032,-0.0802180609710259
21.33,16.63,28.1,20.41,3.11,4.03,420.0,5377.0,5797.0,0.0,0,0,0,2013,0,0,0,0,1,0,0,0,0,0,8.665095821339733,-0.5096173729932989
14.87,8.76,22.79,10.31,24.54,2.73,1278.0,8551.0,9829.0,0.0,1,1,0,2013,0,0,0,0,0,0,0,0,1,0,9.19309247856663,0.5279966572268968
14.5,9.69,17.97,11.37,0.4,4.73,757.0,5603.0,6360.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,0,1,8.757783656334167,-0.4353088222324626
13.27,11.29,15.09,11.77,20.7,5.1,180.0,2311.0,2491.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,1,0,0,7.820439515262181,-0.9373441410719865
15.3,12.11,15.48,14.49,43.44,4.43,117.0,1658.0,1775.0,0.0,1,1,0,2013,0,0,0,1,0,0,0,0,0,0,7.4815557019095165,-0.3388838133526644
17.47,14.69,17.95,15.97,54.26,4.17,1299.0,3892.0,5191.0,0.0,0,1,0,2013,0,0,0,0,0,1,0,0,0,0,8.55468163582723,1.073125933917713
16.47,14.36,18.49,14.65,8.23,4.27,1523.0,4415.0,5938.0,0.0,0,1,0,2013,0,0,0,0,0,0,1,0,0,0,8.689127655323706,0.13444601949647605
16.23,12.23,18.79,13.24,0.88,2.03,1830.0,6988.0,8818.0,1.0,0,0,0,2013,0,0,0,0,1,0,0,0,0,0,9.084550365917883,0.3954227105941772
15.63,9.48,20.91,10.7,0.02,1.27,1031.0,8241.0,9272.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,1,0,9.134754385019587,0.050204019101704134
17.8,11.38,21.27,15.67,0.14,1.87,1113.0,8516.0,9629.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,9.172534657240284,0.03778027222069724
19.03,14.23,22.93,16.72,0.24,2.77,1049.0,8419.0,9468.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,1,0,0,9.155672970633875,-0.01686168660640952
16.4,9.82,22.41,10.87,1.29,2.77,1870.0,8386.0,10256.0,0.0,0,0,0,2013,0,0,0,1,0,0,0,0,0,0,9.23561817916045,0.07994520852657594
12.83,7.38,18.32,9.85,0.08,2.5,3190.0,6119.0,9309.0,0.0,0,1,0,2013,0,0,0,0,0,1,0,0,0,0,9.13873695311649,-0.09688122604396021
13.37,6.72,17.74,8.02,0.33,3.4,2541.0,5952.0,8493.0,0.0,0,0,0,2013,0,0,0,0,0,0,1,0,0,0,9.04699757378001,-0.09173937933648091
11.47,4.61,18.17,5.64,0.0,2.62,1331.0,7625.0,8956.0,0.0,0,0,0,2013,0,0,0,0,1,0,0,0,0,0,9.100078977718645,0.05308140393863603
13.37,5.63,18.61,8.28,0.01,2.38,736.0,8254.0,8990.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,1,0,9.103868127465667,0.00378914974702127
11.03,6.68,16.29,7.36,1.63,3.0,616.0,7268.0,7884.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,8.97259066827261,-0.1312774591930559
7.97,3.26,12.99,4.7,0.29,4.2,591.0,7232.0,7823.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,1,0,0,8.96482339168508,-0.007767276587530958
6.9,0.94,11.32,2.63,0.0,3.7,913.0,6953.0,7866.0,0.0,0,0,1,2013,0,0,0,1,0,0,0,0,0,0,8.970304952991755,0.005481561306675431
6.53,-1.0,12.6,1.1,0.0,3.45,2195.0,5711.0,7906.0,0.0,0,0,0,2013,0,0,0,0,0,1,0,0,0,0,8.97537724385663,0.005072290864875484
10.57,0.94,13.99,4.45,0.0,2.12,2380.0,5537.0,7917.0,0.0,0,0,0,2013,0,0,0,0,0,0,1,0,0,0,8.976767625171433,0.0013903813148026245
9.17,2.12,16.17,4.21,0.0,1.05,1177.0,7338.0,8515.0,0.0,0,0,0,2013,0,0,0,0,1,0,0,0,0,0,9.049584593096789,0.07281696792535541
10.23,3.06,17.26,5.12,0.01,1.2,963.0,7986.0,8949.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,1,0,9.099297073182859,0.04971248008606999
12.5,5.97,17.68,10.88,0.89,1.42,806.0,7249.0,8055.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,0,1,8.994048295611075,-0.1052487775717843
15.5,10.85,19.03,13.37,0.69,3.15,723.0,7612.0,8335.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,1,0,0,9.028218795184895,0.03417049957382012
19.87,13.4,21.99,18.71,1.34,3.82,921.0,7125.0,8046.0,0.0,0,1,0,2013,0,0,0,1,0,0,0,0,0,0,8.992930352509733,-0.035288442675161846
15.37,9.86,21.81,10.52,2.94,2.7,2866.0,6507.0,9373.0,0.0,0,1,0,2013,0,0,0,0,0,1,0,0,0,0,9.145588494746486,0.15265814223675278
10.93,5.94,17.56,8.15,0.31,4.38,2115.0,5537.0,7652.0,0.0,0,0,0,2013,0,0,0,0,0,0,1,0,0,0,8.942722330560143,-0.20286616418634296
5.3,-0.38,10.91,0.8,0.01,2.5,554.0,6300.0,6854.0,0.0,0,0,0,2013,0,0,0,0,1,0,0,0,0,0,8.832587702434553,-0.11013462812558927
7.23,0.8,9.68,4.36,0.0,1.27,670.0,7482.0,8152.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,1,0,9.00601857490256,0.17343087246800692
13.67,5.11,15.86,10.68,0.0,3.0,797.0,7982.0,8779.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,9.080117784926209,0.07409921002364861
13.53,8.63,18.58,12.72,0.19,4.7,485.0,7489.0,7974.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,1,0,0,8.983941527941301,-0.09617625698490784
7.53,0.85,14.1,3.48,0.83,3.58,727.0,6781.0,7508.0,0.0,0,0,0,2013,0,0,0,1,0,0,0,0,0,0,8.9237243977064,-0.06021713023490172
5.27,-1.86,11.29,0.74,0.01,3.05,2191.0,5350.0,7541.0,0.0,0,0,0,2013,0,0,0,0,0,1,0,0,0,0,8.928110078202646,0.004385680496246991
10.1,0.9,13.99,6.42,0.0,4.85,2067.0,5110.0,7177.0,0.0,0,0,0,2013,0,0,0,0,0,0,1,0,0,0,8.878636747430072,-0.04947333077257454
8.5,1.23,15.83,4.59,0.0,3.22,972.0,6216.0,7188.0,1.0,0,1,0,2013,0,0,0,0,1,0,0,0,0,0,8.88016824790345,0.0015315004733782445
7.6,0.84,12.89,4.4,0.0,4.92,262.0,5850.0,6112.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,1,0,8.718009330846357,-0.16215891705709318
1.83,-2.28,6.91,-0.84,0.0,3.75,280.0,6186.0,6466.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,8.774312958285378,0.0563036274390214
3.6,-4.04,8.54,-1.67,0.0,1.55,378.0,6895.0,7273.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,1,0,0,8.89192414015454,0.11761118186916164
5.6,-2.52,14.02,0.87,0.1,1.18,782.0,6889.0,7671.0,0.0,0,1,0,2013,0,0,0,1,0,0,0,0,0,0,8.945202263959297,0.05327812380475727
9.13,1.85,13.61,7.26,6.83,1.02,1529.0,5275.0,6804.0,0.0,0,1,0,2013,0,0,0,0,0,1,0,0,0,0,8.825265953515752,-0.11993631044354558
12.77,7.59,14.01,11.82,0.67,2.8,1446.0,5499.0,6945.0,0.0,0,1,0,2013,0,0,0,0,0,0,1,0,0,0,8.845777255188445,0.020511301672692994
16.4,10.38,18.75,12.52,4.84,4.92,707.0,7546.0,8253.0,0.0,0,1,0,2013,0,0,0,0,1,0,0,0,0,0,9.018332049592685,0.17255479440424004
8.97,4.53,15.94,5.02,0.0,5.62,426.0,7019.0,7445.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,1,0,8.915297945118109,-0.10303410447457573
4.0,-0.86,7.99,0.41,0.0,2.85,452.0,6888.0,7340.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,8.901094121608562,-0.014203823509546964
3.77,-1.55,8.39,1.66,0.01,0.98,471.0,7050.0,7521.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,1,0,0,8.925454386826402,0.024360265217840293
10.63,3.44,12.75,7.5,0.06,1.95,719.0,7427.0,8146.0,0.0,0,0,0,2013,0,0,0,1,0,0,0,0,0,0,9.005282288208358,0.07982790138195561
9.7,2.23,15.37,3.95,0.24,6.43,1267.0,4867.0,6134.0,0.0,0,0,0,2013,0,0,0,0,0,1,0,0,0,0,8.721602344674197,-0.2836799435341604
-0.73,-5.05,5.93,-4.75,0.0,6.52,370.0,2823.0,3193.0,0.0,0,1,0,2013,0,0,0,0,0,0,1,0,0,0,8.068716192714781,-0.6528861519594162
-2.57,-7.13,0.48,-5.22,0.0,3.05,310.0,4950.0,5260.0,0.0,0,1,0,2013,0,0,0,0,1,0,0,0,0,0,8.567886305731756,0.4991701130169748
1.7,-3.74,4.33,1.48,4.43,2.82,51.0,1822.0,1873.0,0.0,0,1,1,2013,0,0,0,0,0,0,0,0,1,0,7.5352967024440884,-1.0325896032876676
4.3,-0.79,7.96,2.67,51.2,6.0,44.0,2196.0,2240.0,0.0,0,1,1,2013,0,0,0,0,0,0,0,0,0,1,7.7142311448490855,0.178934442404997
0.2,-3.41,3.69,-2.44,3.25,3.32,388.0,1186.0,1574.0,1.0,0,0,0,2013,0,0,0,0,0,0,0,1,0,0,7.3613754289773485,-0.3528557158717369
0.8,-4.76,4.08,-3.98,0.0,2.72,722.0,2196.0,2918.0,0.0,0,0,0,2013,0,0,0,1,0,0,0,0,0,0,7.978653729082731,0.6172783001053821
-0.3,-5.23,3.97,-4.16,0.0,1.3,784.0,2219.0,3003.0,0.0,0,0,0,2013,0,0,0,0,0,1,0,0,0,0,8.00736706798333,0.028713338900598906
1.37,-5.04,4.73,-3.06,0.0,0.82,662.0,3008.0,3670.0,0.0,0,0,0,2013,0,0,0,0,0,0,1,0,0,0,8.207946941048617,0.20057987306528702
5.87,-1.6,8.51,3.43,0.0,0.88,284.0,6030.0,6314.0,0.0,0,1,0,2013,0,0,0,0,1,0,0,0,0,0,8.750524669117937,0.54257772806932
7.27,2.83,10.3,4.44,0.0,0.7,416.0,7032.0,7448.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,1,0,8.915700818956903,0.16517614983896678
6.87,2.52,12.59,4.58,0.01,1.05,437.0,7114.0,7551.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,0,1,8.929435283803425,0.013734464846521632
13.53,5.64,15.49,11.89,0.01,3.25,582.0,7560.0,8142.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,1,0,0,9.004791129062925,0.07535584525949979
13.27,7.9,19.2,11.05,4.58,4.5,145.0,2799.0,2944.0,0.0,0,1,0,2013,0,0,0,1,0,0,0,0,0,0,7.987524479848767,-1.0172666492141582
4.33,1.02,11.88,1.62,22.17,4.62,593.0,4285.0,4878.0,0.0,1,1,0,2013,0,0,0,0,0,1,0,0,0,0,8.492490578775866,0.5049660989270999
-0.8,-2.65,3.19,-2.06,1.9,3.18,88.0,1269.0,1357.0,0.0,1,0,1,2013,0,0,0,0,0,0,1,0,0,0,7.213031659834869,-1.279458918940997
0.4,-2.28,1.56,-0.13,27.83,1.6,67.0,3379.0,3446.0,0.0,0,0,1,2013,0,0,0,0,1,0,0,0,0,0,8.144969417087875,0.9319377572530056
1.03,-1.13,1.82,-0.25,4.23,2.35,99.0,2597.0,2696.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,1,0,7.899524472032198,-0.24544494505567727
-0.4,-5.78,3.12,-5.04,5.9,1.55,224.0,5246.0,5470.0,0.0,0,1,1,2013,0,0,0,0,0,0,0,0,0,1,8.607033895416027,0.7075094233838293
-2.13,-5.89,2.5,-4.21,0.01,3.32,158.0,4926.0,5084.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,1,0,0,8.533853632309345,-0.07318026310668202
-1.0,-6.27,2.15,-2.78,0.0,1.98,246.0,5378.0,5624.0,0.0,0,0,0,2013,0,0,0,1,0,0,0,0,0,0,8.6347984334905,0.10094480118115534
1.47,-2.77,4.49,0.2,1.65,2.75,253.0,2541.0,2794.0,0.0,0,1,1,2013,0,0,0,0,0,1,0,0,0,0,7.935229539816907,-0.6995688936735931
3.67,-0.51,5.64,0.85,11.51,4.08,539.0,3762.0,4301.0,0.0,0,1,0,2013,0,0,0,0,0,0,1,0,0,0,8.366602832783736,0.43137329296682836
1.47,-1.91,5.82,0.15,0.01,2.68,239.0,5373.0,5612.0,0.0,0,0,0,2013,0,0,0,0,1,0,0,0,0,0,8.632662441222351,0.2660596084386153
1.67,-0.48,2.44,-0.01,0.06,1.92,202.0,5148.0,5350.0,0.0,0,1,0,2013,0,0,0,0,0,0,0,0,1,0,8.584851839890053,-0.047810601332297864
1.83,-2.17,3.71,-0.79,0.45,2.72,292.0,5480.0,5772.0,0.0,0,1,1,2013,0,0,0,0,0,0,0,0,0,1,8.660773919893762,0.07592208000370881
3.17,-4.11,8.12,-0.19,0.0,2.28,481.0,6172.0,6653.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,1,0,0,8.802823159741887,0.14204923984812545
10.03,0.71,14.2,6.06,0.0,3.38,580.0,5931.0,6511.0,0.0,0,0,0,2013,0,0,0,1,0,0,0,0,0,0,8.781248333236862,-0.021574826505025513
15.17,6.81,17.22,13.05,0.01,4.95,1838.0,4592.0,6430.0,0.0,0,1,0,2013,0,0,0,0,0,1,0,0,0,0,8.768729817231666,-0.012518516005195934
18.83,12.34,21.5,19.45,1.69,4.93,660.0,2170.0,2830.0,0.0,1,1,0,2013,0,0,0,0,0,0,1,0,0,0,7.948031990637284,-0.8206978265943823
15.2,10.98,19.41,13.75,17.82,4.15,159.0,1843.0,2002.0,0.0,0,1,0,2013,0,0,0,0,1,0,0,0,0,0,7.601901959875166,-0.3461300307621178
3.2,-2.31,12.24,-0.93,8.88,5.33,276.0,2069.0,2345.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,1,0,7.76004068088038,0.15813872100521387
-3.43,-7.17,2.6,-6.24,0.02,2.42,354.0,647.0,1001.0,1.0,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,6.90875477931522,-0.8512859015651593
-0.63,-6.27,2.78,-3.13,0.0,1.8,425.0,2021.0,2446.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,1,0,0,7.802209316247118,0.8934545369318974
1.63,-4.6,7.63,-3.24,0.01,1.68,800.0,2784.0,3584.0,0.0,0,0,0,2013,0,0,0,1,0,0,0,0,0,0,8.18423477409482,0.3820254578477025
4.33,-3.24,11.0,-0.09,0.0,2.45,1936.0,2485.0,4421.0,0.0,0,0,0,2013,0,0,0,0,0,1,0,0,0,0,8.394121193826242,0.20988641973142208
7.4,0.17,11.89,5.01,8.66,2.88,287.0,1154.0,1441.0,0.0,0,1,0,2013,0,0,0,0,0,0,1,0,0,0,7.273092595999522,-1.1210285978267205
5.63,1.32,8.41,3.14,20.52,3.38,674.0,3682.0,4356.0,0.0,0,0,0,2013,0,0,0,0,1,0,0,0,0,0,8.37930948405285,1.1062168880533285
2.03,-1.96,7.15,-1.58,0.01,3.75,531.0,3595.0,4126.0,0.0,0,0,0,2013,0,0,0,0,0,0,0,0,1,0,8.325063693631197,-0.05424579042165334
1.17,-4.09,7.16,-1.77,0.0,2.0,730.0,2281.0,3011.0,1.0,0,0,0,2014,1,0,0,0,0,0,0,0,0,1,8.010027528481734,-0.3150361651494631
1.6,-2.51,5.66,-1.76,1.73,2.68,288.0,3028.0,3316.0,0.0,0,0,0,2014,1,0,0,0,0,0,0,1,0,0,8.106514516255185,0.0964869877734511
-4.63,-10.11,1.31,-9.85,8.93,6.12,75.0,1533.0,1608.0,0.0,0,1,1,2014,1,0,0,1,0,0,0,0,0,0,7.382746449738912,-0.7237680665162731
-6.93,-12.72,-3.83,-10.83,0.01,2.35,158.0,2084.0,2242.0,0.0,0,1,1,2014,1,0,0,0,0,1,0,0,0,0,7.715123603632105,0.33237715389319344
-0.67,-9.79,1.93,-1.25,0.7,1.6,135.0,1925.0,2060.0,0.0,0,1,1,2014,1,0,0,0,0,0,1,0,0,0,7.630461261783627,-0.0846623418484782
3.83,-5.6,8.23,3.8,6.16,6.42,123.0,3384.0,3507.0,0.0,0,1,0,2014,1,0,0,0,1,0,0,0,0,0,8.162516250140179,0.5320549883565517
-11.17,-16.15,1.3,-15.38,0.55,4.88,29.0,2253.0,2282.0,0.0,0,1,0,2014,1,0,0,0,0,0,0,0,1,0,7.732807530422021,-0.4297087197181577
-8.47,-15.12,-6.06,-10.92,0.01,1.78,75.0,3780.0,3855.0,0.0,0,0,0,2014,1,0,0,0,0,0,0,0,0,1,8.25712628599743,0.5243187555754085
-1.27,-9.1,-0.35,-3.22,0.0,1.58,190.0,4758.0,4948.0,0.0,0,0,0,2014,1,0,0,0,0,0,0,1,0,0,8.506738733512378,0.2496124475149486
0.3,-3.06,2.43,-0.01,4.43,1.17,81.0,1762.0,1843.0,0.0,0,1,1,2014,1,0,0,1,0,0,0,0,0,0,7.519149957669823,-0.9875887758425552
4.8,0.38,6.49,4.03,17.01,2.58,97.0,1858.0,1955.0,0.0,0,1,1,2014,1,0,0,0,0,1,0,0,0,0,7.578145472419466,0.05899551474964326
8.43,1.54,12.16,4.86,13.03,3.68,999.0,4414.0,5413.0,0.0,1,1,0,2014,1,0,0,0,0,0,1,0,0,0,8.596558746796978,1.0184132743775116
4.17,-2.28,11.66,0.01,0.04,2.7,732.0,6129.0,6861.0,0.0,0,1,0,2014,1,0,0,0,1,0,0,0,0,0,8.833608482690892,0.23704973589391365
9.27,-0.32,13.38,7.48,2.09,2.38,345.0,4714.0,5059.0,0.0,0,1,0,2014,1,0,0,0,0,0,0,0,1,0,8.528924114291936,-0.30468436839895574
4.6,1.12,8.78,2.22,4.98,2.53,516.0,5943.0,6459.0,0.0,0,1,0,2014,1,0,0,0,0,0,0,0,0,1,8.773229786032473,0.24430567174053763
